id,timestamp,Date,Time,Activity,Place
2342,2024-07-29 19:04:00,2024-07-29,19:04:00,Stand,Room
2343,2024-07-29 19:04:01,2024-07-29,19:04:01,Stand,Room
2344,2024-07-29 19:04:02,2024-07-29,19:04:02,Stand,Room
2345,2024-07-29 19:04:02,2024-07-29,19:04:02,Stand,Room
2346,2024-07-29 19:04:03,2024-07-29,19:04:03,Stand,Room
2347,2024-07-29 19:04:04,2024-07-29,19:04:04,Stand,Room
2348,2024-07-29 19:04:05,2024-07-29,19:04:05,Stand,Room
2349,2024-07-29 19:04:05,2024-07-29,19:04:05,Stand,Room
2350,2024-07-29 19:04:06,2024-07-29,19:04:06,Stand,Room
2351,2024-07-29 19:04:07,2024-07-29,19:04:07,Stand,Room
2352,2024-07-29 19:04:08,2024-07-29,19:04:08,Stand,Room
2353,2024-07-29 19:04:08,2024-07-29,19:04:08,Stand,Room
2354,2024-07-29 19:04:09,2024-07-29,19:04:09,Stand,Room
2355,2024-07-29 19:04:10,2024-07-29,19:04:10,Stand,Room
2356,2024-07-29 19:04:11,2024-07-29,19:04:11,Stand,Room
2357,2024-07-29 19:04:11,2024-07-29,19:04:11,Stand,Room
2358,2024-07-29 19:04:12,2024-07-29,19:04:12,Stand,Room
2359,2024-07-29 19:04:13,2024-07-29,19:04:13,Stand,Room
2360,2024-07-29 19:04:14,2024-07-29,19:04:14,Stand,Room
2361,2024-07-29 19:04:14,2024-07-29,19:04:14,Stand,Room
2362,2024-07-29 19:04:15,2024-07-29,19:04:15,Stand,Room
2363,2024-07-29 19:04:16,2024-07-29,19:04:16,Stand,Room
2364,2024-07-29 19:04:17,2024-07-29,19:04:17,Stand,Room
2365,2024-07-29 19:04:17,2024-07-29,19:04:17,Stand,Room
2366,2024-07-29 19:04:18,2024-07-29,19:04:18,Stand,Room
2367,2024-07-29 19:04:19,2024-07-29,19:04:19,Stand,Room
2368,2024-07-29 19:04:20,2024-07-29,19:04:20,Stand,Room
2369,2024-07-29 19:04:20,2024-07-29,19:04:20,Stand,Room
2370,2024-07-29 19:04:21,2024-07-29,19:04:21,Stand,Room
2371,2024-07-29 19:04:22,2024-07-29,19:04:22,Stand,Room
2372,2024-07-29 19:04:23,2024-07-29,19:04:23,Stand,Room
2373,2024-07-29 19:04:23,2024-07-29,19:04:23,Stand,Room
2374,2024-07-29 19:04:24,2024-07-29,19:04:24,Stand,Room
2375,2024-07-29 19:04:25,2024-07-29,19:04:25,Stand,Room
2376,2024-07-29 19:04:26,2024-07-29,19:04:26,Stand,Room
2377,2024-07-29 19:04:26,2024-07-29,19:04:26,Stand,Room
2378,2024-07-29 19:04:27,2024-07-29,19:04:27,Stand,Room
2379,2024-07-29 19:04:28,2024-07-29,19:04:28,Stand,Room
2380,2024-07-29 19:04:29,2024-07-29,19:04:29,Stand,Room
2381,2024-07-29 19:04:29,2024-07-29,19:04:29,Stand,Room
2382,2024-07-29 19:04:30,2024-07-29,19:04:30,Stand,Room
2383,2024-07-29 19:04:31,2024-07-29,19:04:31,Stand,Room
2384,2024-07-29 19:04:32,2024-07-29,19:04:32,Stand,Room
2385,2024-07-29 19:04:32,2024-07-29,19:04:32,Stand,Room
2386,2024-07-29 19:04:33,2024-07-29,19:04:33,Stand,Room
2387,2024-07-29 19:04:34,2024-07-29,19:04:34,Stand,Room
2388,2024-07-29 19:04:35,2024-07-29,19:04:35,Stand,Room
2389,2024-07-29 19:04:35,2024-07-29,19:04:35,Stand,Room
2390,2024-07-29 19:04:36,2024-07-29,19:04:36,Stand,Room
2391,2024-07-29 19:04:37,2024-07-29,19:04:37,Stand,Room
2392,2024-07-29 19:04:38,2024-07-29,19:04:38,Stand,Room
2393,2024-07-29 19:04:38,2024-07-29,19:04:38,Stand,Room
2394,2024-07-29 19:04:39,2024-07-29,19:04:39,Stand,Room
2395,2024-07-29 19:04:40,2024-07-29,19:04:40,Stand,Room
2396,2024-07-29 19:04:41,2024-07-29,19:04:41,Stand,Room
2397,2024-07-29 19:04:41,2024-07-29,19:04:41,Stand,Room
2398,2024-07-29 19:04:42,2024-07-29,19:04:42,Stand,Room
2399,2024-07-29 19:04:43,2024-07-29,19:04:43,Stand,Room
2400,2024-07-29 19:04:44,2024-07-29,19:04:44,Stand,Room
2401,2024-07-29 19:04:44,2024-07-29,19:04:44,Walk,Room
2402,2024-07-29 19:04:45,2024-07-29,19:04:45,Walk,Room
2403,2024-07-29 19:04:46,2024-07-29,19:04:46,Walk,Room
2404,2024-07-29 19:04:47,2024-07-29,19:04:47,Walk,Room
2405,2024-07-29 19:04:47,2024-07-29,19:04:47,Walk,Room
2406,2024-07-29 19:04:48,2024-07-29,19:04:48,Walk,Room
2407,2024-07-29 19:04:49,2024-07-29,19:04:49,Walk,Room
2408,2024-07-29 19:04:50,2024-07-29,19:04:50,Walk,Room
2409,2024-07-29 19:04:50,2024-07-29,19:04:50,Walk,Room
2410,2024-07-29 19:04:51,2024-07-29,19:04:51,Walk,Room
2411,2024-07-29 19:04:52,2024-07-29,19:04:52,Walk,Room
2412,2024-07-29 19:04:53,2024-07-29,19:04:53,Walk,Room
2413,2024-07-29 19:04:53,2024-07-29,19:04:53,Walk,Room
2414,2024-07-29 19:04:54,2024-07-29,19:04:54,Walk,Room
2415,2024-07-29 19:04:55,2024-07-29,19:04:55,Walk,Room
2416,2024-07-29 19:04:56,2024-07-29,19:04:56,Walk,Room
2417,2024-07-29 19:04:56,2024-07-29,19:04:56,Walk,Room
2418,2024-07-29 19:04:57,2024-07-29,19:04:57,Walk,Room
2419,2024-07-29 19:04:58,2024-07-29,19:04:58,Walk,Room
2420,2024-07-29 19:04:59,2024-07-29,19:04:59,Walk,Room
2421,2024-07-29 19:04:59,2024-07-29,19:04:59,Walk,Room
2422,2024-07-29 19:05:00,2024-07-29,19:05:00,Walk,Room
2423,2024-07-29 19:05:01,2024-07-29,19:05:01,Walk,Room
2424,2024-07-29 19:05:02,2024-07-29,19:05:02,Walk,Room
2425,2024-07-29 19:05:02,2024-07-29,19:05:02,Walk,Room
2426,2024-07-29 19:05:03,2024-07-29,19:05:03,Walk,Room
2427,2024-07-29 19:05:04,2024-07-29,19:05:04,Walk,Room
2428,2024-07-29 19:05:05,2024-07-29,19:05:05,Walk,Room
2429,2024-07-29 19:05:05,2024-07-29,19:05:05,Walk,Room
2430,2024-07-29 19:05:06,2024-07-29,19:05:06,Walk,Room
2431,2024-07-29 19:05:07,2024-07-29,19:05:07,Walk,Room
2432,2024-07-29 19:05:08,2024-07-29,19:05:08,Walk,Room
2433,2024-07-29 19:05:08,2024-07-29,19:05:08,Walk,Room
2434,2024-07-29 19:05:09,2024-07-29,19:05:09,Walk,Room
2435,2024-07-29 19:05:10,2024-07-29,19:05:10,Walk,Room
2436,2024-07-29 19:05:11,2024-07-29,19:05:11,Walk,Room
2437,2024-07-29 19:05:11,2024-07-29,19:05:11,Walk,Room
2438,2024-07-29 19:05:12,2024-07-29,19:05:12,Walk,Room
2439,2024-07-29 19:05:13,2024-07-29,19:05:13,Walk,Room
2440,2024-07-29 19:05:14,2024-07-29,19:05:14,Walk,Room
2441,2024-07-29 19:05:14,2024-07-29,19:05:14,Walk,Room
2442,2024-07-29 19:05:15,2024-07-29,19:05:15,Walk,Room
2443,2024-07-29 19:05:16,2024-07-29,19:05:16,Walk,Room
2444,2024-07-29 19:05:17,2024-07-29,19:05:17,Walk,Room
2445,2024-07-29 19:05:17,2024-07-29,19:05:17,Walk,Room
2446,2024-07-29 19:05:18,2024-07-29,19:05:18,Walk,Room
2447,2024-07-29 19:05:19,2024-07-29,19:05:19,Walk,Room
2448,2024-07-29 19:05:20,2024-07-29,19:05:20,Walk,Room
2449,2024-07-29 19:05:20,2024-07-29,19:05:20,Walk,Room
2450,2024-07-29 19:05:21,2024-07-29,19:05:21,Walk,Room
2451,2024-07-29 19:05:22,2024-07-29,19:05:22,Walk,Room
2452,2024-07-29 19:05:23,2024-07-29,19:05:23,Walk,Room
2453,2024-07-29 19:05:23,2024-07-29,19:05:23,Walk,Room
2454,2024-07-29 19:05:24,2024-07-29,19:05:24,Walk,Room
2455,2024-07-29 19:05:25,2024-07-29,19:05:25,Walk,Room
2456,2024-07-29 19:05:26,2024-07-29,19:05:26,Walk,Room
2457,2024-07-29 19:05:26,2024-07-29,19:05:26,Walk,Room
2458,2024-07-29 19:05:27,2024-07-29,19:05:27,Walk,Room
2459,2024-07-29 19:05:28,2024-07-29,19:05:28,Walk,Room
2460,2024-07-29 19:05:29,2024-07-29,19:05:29,Walk,Room
2461,2024-07-29 19:05:29,2024-07-29,19:05:29,Walk,Room
2462,2024-07-29 19:05:30,2024-07-29,19:05:30,Walk,Room
2463,2024-07-29 19:05:31,2024-07-29,19:05:31,Walk,Room
2464,2024-07-29 19:05:32,2024-07-29,19:05:32,Walk,Room
2465,2024-07-29 19:05:32,2024-07-29,19:05:32,Walk,Room
2466,2024-07-29 19:05:33,2024-07-29,19:05:33,Walk,Room
2467,2024-07-29 19:05:34,2024-07-29,19:05:34,Walk,Room
2468,2024-07-29 19:05:35,2024-07-29,19:05:35,Walk,Room
2469,2024-07-29 19:05:35,2024-07-29,19:05:35,Walk,Room
2470,2024-07-29 19:05:36,2024-07-29,19:05:36,Walk,Room
2471,2024-07-29 19:05:37,2024-07-29,19:05:37,Walk,Room
2472,2024-07-29 19:05:38,2024-07-29,19:05:38,Walk,Room
2473,2024-07-29 19:05:38,2024-07-29,19:05:38,Walk,Room
2474,2024-07-29 19:05:39,2024-07-29,19:05:39,Walk,Room
2475,2024-07-29 19:05:40,2024-07-29,19:05:40,Walk,Room
2476,2024-07-29 19:05:41,2024-07-29,19:05:41,Walk,Room
2477,2024-07-29 19:05:41,2024-07-29,19:05:41,Walk,Room
2478,2024-07-29 19:05:42,2024-07-29,19:05:42,Walk,Room
2479,2024-07-29 19:05:43,2024-07-29,19:05:43,Walk,Room
2480,2024-07-29 19:05:44,2024-07-29,19:05:44,Walk,Room
2481,2024-07-29 19:05:44,2024-07-29,19:05:44,Walk,Room
2482,2024-07-29 19:05:45,2024-07-29,19:05:45,Walk,Room
2483,2024-07-29 19:05:46,2024-07-29,19:05:46,Walk,Room
2484,2024-07-29 19:05:47,2024-07-29,19:05:47,Walk,Room
2485,2024-07-29 19:05:47,2024-07-29,19:05:47,Walk,Room
2486,2024-07-29 19:05:48,2024-07-29,19:05:48,Walk,Room
2487,2024-07-29 19:05:49,2024-07-29,19:05:49,Walk,Room
2488,2024-07-29 19:05:50,2024-07-29,19:05:50,Walk,Room
2489,2024-07-29 19:05:50,2024-07-29,19:05:50,Walk,Room
2490,2024-07-29 19:05:51,2024-07-29,19:05:51,Walk,Room
2491,2024-07-29 19:05:52,2024-07-29,19:05:52,Walk,Room
2492,2024-07-29 19:05:53,2024-07-29,19:05:53,Walk,Room
2493,2024-07-29 19:05:53,2024-07-29,19:05:53,Walk,Room
2494,2024-07-29 19:05:54,2024-07-29,19:05:54,Walk,Room
2495,2024-07-29 19:05:55,2024-07-29,19:05:55,Walk,Room
2496,2024-07-29 19:05:56,2024-07-29,19:05:56,Walk,Room
2497,2024-07-29 19:05:56,2024-07-29,19:05:56,Walk,Room
2498,2024-07-29 19:05:57,2024-07-29,19:05:57,Walk,Room
2499,2024-07-29 19:05:58,2024-07-29,19:05:58,Walk,Room
2500,2024-07-29 19:05:59,2024-07-29,19:05:59,Walk,Room
2501,2024-07-29 19:05:59,2024-07-29,19:05:59,Walk,Room
2502,2024-07-29 19:06:00,2024-07-29,19:06:00,Walk,Room
2503,2024-07-29 19:06:01,2024-07-29,19:06:01,Walk,Room
2504,2024-07-29 19:06:02,2024-07-29,19:06:02,Walk,Room
2505,2024-07-29 19:06:02,2024-07-29,19:06:02,Walk,Room
2506,2024-07-29 19:06:03,2024-07-29,19:06:03,Walk,Room
2507,2024-07-29 19:06:04,2024-07-29,19:06:04,Walk,Room
2508,2024-07-29 19:06:05,2024-07-29,19:06:05,Walk,Room
2509,2024-07-29 19:06:05,2024-07-29,19:06:05,Walk,Room
2510,2024-07-29 19:06:06,2024-07-29,19:06:06,Walk,Room
2511,2024-07-29 19:06:07,2024-07-29,19:06:07,Walk,Room
2512,2024-07-29 19:06:08,2024-07-29,19:06:08,Walk,Room
2513,2024-07-29 19:06:08,2024-07-29,19:06:08,Walk,Room
2514,2024-07-29 19:06:09,2024-07-29,19:06:09,Walk,Room
2515,2024-07-29 19:06:10,2024-07-29,19:06:10,Walk,Room
2516,2024-07-29 19:06:11,2024-07-29,19:06:11,Walk,Room
2517,2024-07-29 19:06:11,2024-07-29,19:06:11,Walk,Room
2518,2024-07-29 19:06:12,2024-07-29,19:06:12,Walk,Room
2519,2024-07-29 19:06:13,2024-07-29,19:06:13,Walk,Room
2520,2024-07-29 19:06:14,2024-07-29,19:06:14,Walk,Room
2521,2024-07-29 19:06:14,2024-07-29,19:06:14,Walk,Room
2522,2024-07-29 19:06:15,2024-07-29,19:06:15,Walk,Room
2523,2024-07-29 19:06:16,2024-07-29,19:06:16,Walk,Room
2524,2024-07-29 19:06:17,2024-07-29,19:06:17,Walk,Room
2525,2024-07-29 19:06:17,2024-07-29,19:06:17,Walk,Room
2526,2024-07-29 19:06:18,2024-07-29,19:06:18,Walk,Room
2527,2024-07-29 19:06:19,2024-07-29,19:06:19,Walk,Room
2528,2024-07-29 19:06:20,2024-07-29,19:06:20,Walk,Room
2529,2024-07-29 19:06:20,2024-07-29,19:06:20,Walk,Room
2530,2024-07-29 19:06:21,2024-07-29,19:06:21,Walk,Room
2531,2024-07-29 19:06:22,2024-07-29,19:06:22,Walk,Room
2532,2024-07-29 19:06:23,2024-07-29,19:06:23,Walk,Room
2533,2024-07-29 19:06:23,2024-07-29,19:06:23,Walk,Room
2534,2024-07-29 19:06:24,2024-07-29,19:06:24,Walk,Room
2535,2024-07-29 19:06:25,2024-07-29,19:06:25,Walk,Room
2536,2024-07-29 19:06:26,2024-07-29,19:06:26,Walk,Room
2537,2024-07-29 19:06:26,2024-07-29,19:06:26,Walk,Room
2538,2024-07-29 19:06:27,2024-07-29,19:06:27,Walk,Room
2539,2024-07-29 19:06:28,2024-07-29,19:06:28,Walk,Room
2540,2024-07-29 19:06:29,2024-07-29,19:06:29,Walk,Room
2541,2024-07-29 19:06:29,2024-07-29,19:06:29,Walk,Room
2542,2024-07-29 19:06:30,2024-07-29,19:06:30,Walk,Room
2543,2024-07-29 19:06:31,2024-07-29,19:06:31,Walk,Room
2544,2024-07-29 19:06:32,2024-07-29,19:06:32,Walk,Room
2545,2024-07-29 19:06:32,2024-07-29,19:06:32,Walk,Room
2546,2024-07-29 19:06:33,2024-07-29,19:06:33,Walk,Room
2547,2024-07-29 19:06:34,2024-07-29,19:06:34,Walk,Room
2548,2024-07-29 19:06:35,2024-07-29,19:06:35,Walk,Room
2549,2024-07-29 19:06:35,2024-07-29,19:06:35,Walk,Room
2550,2024-07-29 19:06:36,2024-07-29,19:06:36,Walk,Room
2551,2024-07-29 19:06:37,2024-07-29,19:06:37,Walk,Room
2552,2024-07-29 19:06:38,2024-07-29,19:06:38,Walk,Room
2553,2024-07-29 19:06:38,2024-07-29,19:06:38,Walk,Room
2554,2024-07-29 19:06:39,2024-07-29,19:06:39,Walk,Room
2555,2024-07-29 19:06:40,2024-07-29,19:06:40,Walk,Room
2556,2024-07-29 19:06:41,2024-07-29,19:06:41,Walk,Room
2557,2024-07-29 19:06:41,2024-07-29,19:06:41,Walk,Room
2558,2024-07-29 19:06:42,2024-07-29,19:06:42,Walk,Room
2559,2024-07-29 19:06:43,2024-07-29,19:06:43,Walk,Room
2560,2024-07-29 19:06:44,2024-07-29,19:06:44,Walk,Room
2561,2024-07-29 19:06:44,2024-07-29,19:06:44,Walk,Room
2562,2024-07-29 19:06:45,2024-07-29,19:06:45,Walk,Room
2563,2024-07-29 19:06:46,2024-07-29,19:06:46,Walk,Room
2564,2024-07-29 19:06:47,2024-07-29,19:06:47,Walk,Room
2565,2024-07-29 19:06:47,2024-07-29,19:06:47,Walk,Room
2566,2024-07-29 19:06:48,2024-07-29,19:06:48,Walk,Room
2567,2024-07-29 19:06:49,2024-07-29,19:06:49,Walk,Room
2568,2024-07-29 19:06:50,2024-07-29,19:06:50,Walk,Room
2569,2024-07-29 19:06:50,2024-07-29,19:06:50,Walk,Room
2570,2024-07-29 19:06:51,2024-07-29,19:06:51,Walk,Room
2571,2024-07-29 19:06:52,2024-07-29,19:06:52,Walk,Room
2572,2024-07-29 19:06:53,2024-07-29,19:06:53,Walk,Room
2573,2024-07-29 19:06:53,2024-07-29,19:06:53,Walk,Room
2574,2024-07-29 19:06:54,2024-07-29,19:06:54,Walk,Room
2575,2024-07-29 19:06:55,2024-07-29,19:06:55,Walk,Room
2576,2024-07-29 19:06:56,2024-07-29,19:06:56,Walk,Room
2577,2024-07-29 19:06:56,2024-07-29,19:06:56,Walk,Room
2578,2024-07-29 19:06:57,2024-07-29,19:06:57,Walk,Room
2579,2024-07-29 19:06:58,2024-07-29,19:06:58,Walk,Room
2580,2024-07-29 19:06:59,2024-07-29,19:06:59,Walk,Room
2581,2024-07-29 19:06:59,2024-07-29,19:06:59,Walk,Room
2582,2024-07-29 19:07:00,2024-07-29,19:07:00,Walk,Room
2583,2024-07-29 19:07:01,2024-07-29,19:07:01,Walk,Room
2584,2024-07-29 19:07:02,2024-07-29,19:07:02,Walk,Room
2585,2024-07-29 19:07:02,2024-07-29,19:07:02,Walk,Room
2586,2024-07-29 19:07:03,2024-07-29,19:07:03,Walk,Room
2587,2024-07-29 19:07:04,2024-07-29,19:07:04,Walk,Room
2588,2024-07-29 19:07:05,2024-07-29,19:07:05,Walk,Room
2589,2024-07-29 19:07:05,2024-07-29,19:07:05,Walk,Room
2590,2024-07-29 19:07:06,2024-07-29,19:07:06,Walk,Room
2591,2024-07-29 19:07:07,2024-07-29,19:07:07,Walk,Room
2592,2024-07-29 19:07:08,2024-07-29,19:07:08,Walk,Room
2593,2024-07-29 19:07:08,2024-07-29,19:07:08,Walk,Room
2594,2024-07-29 19:07:09,2024-07-29,19:07:09,Walk,Room
2595,2024-07-29 19:07:10,2024-07-29,19:07:10,Walk,Room
2596,2024-07-29 19:07:11,2024-07-29,19:07:11,Walk,Room
2597,2024-07-29 19:07:11,2024-07-29,19:07:11,Walk,Room
2598,2024-07-29 19:07:12,2024-07-29,19:07:12,Walk,Room
2599,2024-07-29 19:07:13,2024-07-29,19:07:13,Walk,Room
2600,2024-07-29 19:07:14,2024-07-29,19:07:14,Walk,Room
2601,2024-07-29 19:07:14,2024-07-29,19:07:14,Walk,Room
2602,2024-07-29 19:07:15,2024-07-29,19:07:15,Walk,Room
2603,2024-07-29 19:07:16,2024-07-29,19:07:16,Walk,Room
2604,2024-07-29 19:07:17,2024-07-29,19:07:17,Walk,Room
2605,2024-07-29 19:07:17,2024-07-29,19:07:17,Walk,Room
2606,2024-07-29 19:07:18,2024-07-29,19:07:18,Walk,Room
2607,2024-07-29 19:07:19,2024-07-29,19:07:19,Walk,Room
2608,2024-07-29 19:07:20,2024-07-29,19:07:20,Walk,Room
2609,2024-07-29 19:07:20,2024-07-29,19:07:20,Walk,Room
2610,2024-07-29 19:07:21,2024-07-29,19:07:21,Walk,Room
2611,2024-07-29 19:07:22,2024-07-29,19:07:22,Walk,Room
2612,2024-07-29 19:07:23,2024-07-29,19:07:23,Walk,Room
2613,2024-07-29 19:07:23,2024-07-29,19:07:23,Walk,Room
2614,2024-07-29 19:07:24,2024-07-29,19:07:24,Walk,Room
2615,2024-07-29 19:07:25,2024-07-29,19:07:25,Walk,Room
2616,2024-07-29 19:07:26,2024-07-29,19:07:26,Walk,Room
2617,2024-07-29 19:07:26,2024-07-29,19:07:26,Walk,Room
2618,2024-07-29 19:07:27,2024-07-29,19:07:27,Walk,Room
2619,2024-07-29 19:07:28,2024-07-29,19:07:28,Walk,Room
2620,2024-07-29 19:07:29,2024-07-29,19:07:29,Walk,Room
2621,2024-07-29 19:07:29,2024-07-29,19:07:29,Walk,Room
2622,2024-07-29 19:07:30,2024-07-29,19:07:30,Walk,Room
2623,2024-07-29 19:07:31,2024-07-29,19:07:31,Walk,Room
2624,2024-07-29 19:07:32,2024-07-29,19:07:32,Walk,Room
2625,2024-07-29 19:07:32,2024-07-29,19:07:32,Walk,Room
2626,2024-07-29 19:07:33,2024-07-29,19:07:33,Walk,Room
2627,2024-07-29 19:07:34,2024-07-29,19:07:34,Walk,Room
2628,2024-07-29 19:07:35,2024-07-29,19:07:35,Walk,Room
2629,2024-07-29 19:07:35,2024-07-29,19:07:35,Walk,Room
2630,2024-07-29 19:07:36,2024-07-29,19:07:36,Walk,Room
2631,2024-07-29 19:07:37,2024-07-29,19:07:37,Walk,Room
2632,2024-07-29 19:07:38,2024-07-29,19:07:38,Walk,Room
2633,2024-07-29 19:07:38,2024-07-29,19:07:38,Walk,Room
2634,2024-07-29 19:07:39,2024-07-29,19:07:39,Walk,Room
2635,2024-07-29 19:07:40,2024-07-29,19:07:40,Walk,Room
2636,2024-07-29 19:07:41,2024-07-29,19:07:41,Walk,Room
2637,2024-07-29 19:07:41,2024-07-29,19:07:41,Walk,Room
2638,2024-07-29 19:07:42,2024-07-29,19:07:42,Walk,Room
2639,2024-07-29 19:07:43,2024-07-29,19:07:43,Walk,Room
2640,2024-07-29 19:07:44,2024-07-29,19:07:44,Walk,Room
2641,2024-07-29 19:07:44,2024-07-29,19:07:44,Walk,Room
2642,2024-07-29 19:07:45,2024-07-29,19:07:45,Walk,Room
2643,2024-07-29 19:07:46,2024-07-29,19:07:46,Walk,Room
2644,2024-07-29 19:07:47,2024-07-29,19:07:47,Walk,Room
2645,2024-07-29 19:07:47,2024-07-29,19:07:47,Walk,Room
2646,2024-07-29 19:07:48,2024-07-29,19:07:48,Walk,Room
2647,2024-07-29 19:07:49,2024-07-29,19:07:49,Walk,Room
2648,2024-07-29 19:07:50,2024-07-29,19:07:50,Walk,Room
2649,2024-07-29 19:07:50,2024-07-29,19:07:50,Walk,Room
2650,2024-07-29 19:07:51,2024-07-29,19:07:51,Walk,Room
2651,2024-07-29 19:07:52,2024-07-29,19:07:52,Walk,Room
2652,2024-07-29 19:07:53,2024-07-29,19:07:53,Walk,Room
2653,2024-07-29 19:07:53,2024-07-29,19:07:53,Walk,Room
2654,2024-07-29 19:07:54,2024-07-29,19:07:54,Walk,Room
2655,2024-07-29 19:07:55,2024-07-29,19:07:55,Walk,Room
2656,2024-07-29 19:07:56,2024-07-29,19:07:56,Walk,Room
2657,2024-07-29 19:07:56,2024-07-29,19:07:56,Walk,Room
2658,2024-07-29 19:07:57,2024-07-29,19:07:57,Walk,Room
2659,2024-07-29 19:07:58,2024-07-29,19:07:58,Walk,Room
2660,2024-07-29 19:07:59,2024-07-29,19:07:59,Walk,Room
2661,2024-07-29 19:07:59,2024-07-29,19:07:59,Walk,Room
2662,2024-07-29 19:08:00,2024-07-29,19:08:00,Walk,Room
2663,2024-07-29 19:08:01,2024-07-29,19:08:01,Walk,Room
2664,2024-07-29 19:08:02,2024-07-29,19:08:02,Walk,Room
2665,2024-07-29 19:08:02,2024-07-29,19:08:02,Walk,Room
2666,2024-07-29 19:08:03,2024-07-29,19:08:03,Walk,Room
2667,2024-07-29 19:08:04,2024-07-29,19:08:04,Walk,Room
2668,2024-07-29 19:08:05,2024-07-29,19:08:05,Walk,Room
2669,2024-07-29 19:08:05,2024-07-29,19:08:05,Walk,Room
2670,2024-07-29 19:08:06,2024-07-29,19:08:06,Walk,Room
2671,2024-07-29 19:08:07,2024-07-29,19:08:07,Walk,Room
2672,2024-07-29 19:08:08,2024-07-29,19:08:08,Walk,Room
2673,2024-07-29 19:08:08,2024-07-29,19:08:08,Walk,Room
2674,2024-07-29 19:08:09,2024-07-29,19:08:09,Walk,Room
2675,2024-07-29 19:08:10,2024-07-29,19:08:10,Walk,Room
2676,2024-07-29 19:08:11,2024-07-29,19:08:11,Walk,Room
2677,2024-07-29 19:08:11,2024-07-29,19:08:11,Walk,Room
2678,2024-07-29 19:08:12,2024-07-29,19:08:12,Walk,Room
2679,2024-07-29 19:08:13,2024-07-29,19:08:13,Walk,Room
2680,2024-07-29 19:08:14,2024-07-29,19:08:14,Walk,Room
2681,2024-07-29 19:08:14,2024-07-29,19:08:14,Walk,Room
2682,2024-07-29 19:08:15,2024-07-29,19:08:15,Walk,Room
2683,2024-07-29 19:08:16,2024-07-29,19:08:16,Walk,Room
2684,2024-07-29 19:08:17,2024-07-29,19:08:17,Walk,Room
2685,2024-07-29 19:08:17,2024-07-29,19:08:17,Walk,Room
2686,2024-07-29 19:08:18,2024-07-29,19:08:18,Walk,Room
2687,2024-07-29 19:08:19,2024-07-29,19:08:19,Walk,Room
2688,2024-07-29 19:08:20,2024-07-29,19:08:20,Walk,Room
2689,2024-07-29 19:08:20,2024-07-29,19:08:20,Walk,Room
2690,2024-07-29 19:08:21,2024-07-29,19:08:21,Walk,Room
2691,2024-07-29 19:08:22,2024-07-29,19:08:22,Walk,Room
2692,2024-07-29 19:08:23,2024-07-29,19:08:23,Walk,Room
2693,2024-07-29 19:08:23,2024-07-29,19:08:23,Walk,Room
2694,2024-07-29 19:08:24,2024-07-29,19:08:24,Walk,Room
2695,2024-07-29 19:08:25,2024-07-29,19:08:25,Walk,Room
2696,2024-07-29 19:08:26,2024-07-29,19:08:26,Walk,Room
2697,2024-07-29 19:08:26,2024-07-29,19:08:26,Walk,Room
2698,2024-07-29 19:08:27,2024-07-29,19:08:27,Walk,Room
2699,2024-07-29 19:08:28,2024-07-29,19:08:28,Walk,Room
2700,2024-07-29 19:08:29,2024-07-29,19:08:29,Walk,Room
2701,2024-07-29 19:08:29,2024-07-29,19:08:29,Walk,Room
2702,2024-07-29 19:08:30,2024-07-29,19:08:30,Walk,Room
2703,2024-07-29 19:08:31,2024-07-29,19:08:31,Walk,Room
2704,2024-07-29 19:08:32,2024-07-29,19:08:32,Walk,Room
2705,2024-07-29 19:08:32,2024-07-29,19:08:32,Walk,Room
2706,2024-07-29 19:08:33,2024-07-29,19:08:33,Walk,Room
2707,2024-07-29 19:08:34,2024-07-29,19:08:34,Walk,Room
2708,2024-07-29 19:08:35,2024-07-29,19:08:35,Walk,Room
2709,2024-07-29 19:08:35,2024-07-29,19:08:35,Walk,Room
2710,2024-07-29 19:08:36,2024-07-29,19:08:36,Walk,Room
2711,2024-07-29 19:08:37,2024-07-29,19:08:37,Walk,Room
2712,2024-07-29 19:08:38,2024-07-29,19:08:38,Walk,Room
2713,2024-07-29 19:08:38,2024-07-29,19:08:38,Walk,Room
2714,2024-07-29 19:08:39,2024-07-29,19:08:39,Walk,Room
2715,2024-07-29 19:08:40,2024-07-29,19:08:40,Walk,Room
2716,2024-07-29 19:08:41,2024-07-29,19:08:41,Walk,Room
2717,2024-07-29 19:08:41,2024-07-29,19:08:41,Walk,Room
2718,2024-07-29 19:08:42,2024-07-29,19:08:42,Walk,Room
2719,2024-07-29 19:08:43,2024-07-29,19:08:43,Walk,Room
2720,2024-07-29 19:08:44,2024-07-29,19:08:44,Walk,Room
2721,2024-07-29 19:08:44,2024-07-29,19:08:44,Walk,Room
2722,2024-07-29 19:08:45,2024-07-29,19:08:45,Walk,Room
2723,2024-07-29 19:08:46,2024-07-29,19:08:46,Walk,Room
2724,2024-07-29 19:08:47,2024-07-29,19:08:47,Walk,Room
2725,2024-07-29 19:08:47,2024-07-29,19:08:47,Walk,Room
2726,2024-07-29 19:08:48,2024-07-29,19:08:48,Walk,Room
2727,2024-07-29 19:08:49,2024-07-29,19:08:49,Walk,Room
2728,2024-07-29 19:08:50,2024-07-29,19:08:50,Walk,Room
2729,2024-07-29 19:08:50,2024-07-29,19:08:50,Walk,Room
